device_id,timestamp,txpci,rxpci,gpu_util,mem_util,mem_used,mem_free
0,1711754824858486428,0.0,15.625,0,0,603193344,42346479616
0,1711754824902831051,94.7265625,24.4140625,0,0,603848704,42345824256
0,1711754824949134099,16.6015625,6.8359375,0,0,606732288,42342940672
0,1711754825037986354,0.0,0.9765625,0,0,606732288,42342940672
0,1711754825085426841,6.8359375,0.0,0,0,606732288,42342940672
0,1711754825174799415,0.0,8.7890625,0,0,606732288,42342940672
0,1711754825318346248,0.0,8.7890625,0,0,606732288,42342940672
0,1711754825408507682,0.0,10.7421875,0,0,606732288,42342940672
0,1711754825450304206,0.0,4.8828125,0,0,606732288,42342940672
0,1711754825495461993,8.7890625,0.0,0,0,606732288,42342940672
0,1711754825539340842,14.6484375,11.71875,0,0,606666752,42343006208
0,1711754825581183810,1.953125,0.9765625,0,0,606666752,42343006208
0,1711754825623039909,7.8125,0.0,0,0,606666752,42343006208
0,1711754825707238343,3.90625,0.9765625,0,0,606666752,42343006208
0,1711754825754906095,0.0,18.5546875,0,0,606666752,42343006208
0,1711754825799489435,2.9296875,10.7421875,0,0,606666752,42343006208
0,1711754825842787552,0.0,3.90625,0,0,606666752,42343006208
0,1711754825886737220,9.765625,0.0,0,0,606666752,42343006208
0,1711754825929102953,14.6484375,11.71875,0,0,606666752,42343006208
0,1711754826010190994,1.953125,0.0,0,0,606666752,42343006208
0,1711754826300312010,0.0,0.9765625,0,0,606666752,42343006208
0,1711754826342407945,12.6953125,0.9765625,0,0,606666752,42343006208
0,1711754826384526647,2.9296875,9.765625,0,0,606666752,42343006208
0,1711754826592028067,0.0,0.9765625,0,0,606666752,42343006208
0,1711754826633510025,7.8125,0.0,0,0,606666752,42343006208
0,1711754826758951209,0.9765625,2.9296875,0,0,606666752,42343006208
0,1711754828785490287,0.9765625,2.9296875,0,0,606666752,42343006208
0,1711754829364796793,0.0,1.953125,0,0,606666752,42343006208
0,1711754829950146825,0.0,15.625,0,0,606666752,42343006208
0,1711754829992267763,9.765625,5.859375,0,0,606666752,42343006208
0,1711754830821645357,3.90625,0.0,0,0,606666752,42343006208
0,1711754831980465994,0.9765625,0.0,0,0,606666752,42343006208
0,1711754832849282490,3.90625,0.0,0,0,606666752,42343006208
0,1711754834628478802,2.9296875,0.0,0,0,606666752,42343006208
0,1711754834835810285,0.0,0.9765625,0,0,606666752,42343006208
0,1711754834877176653,3.90625,0.0,0,0,606666752,42343006208
0,1711754835172491417,0.0,15.625,0,0,606666752,42343006208
0,1711754835214472808,9.765625,6.8359375,0,0,606666752,42343006208
0,1711754836872196479,0.0,3.90625,0,0,606666752,42343006208
0,1711754838899671034,0.0,4.8828125,0,0,606666752,42343006208
0,1711754839727820416,0.0,1.953125,0,0,606666752,42343006208
0,1711754840308295615,14.6484375,13.671875,0,0,606666752,42343006208
0,1711754840349833932,1.953125,0.0,0,0,606666752,42343006208
0,1711754840930417944,0.0,4.8828125,0,0,606666752,42343006208
0,1711754842960418527,0.0,3.90625,0,0,606666752,42343006208
0,1711754843250306255,0.0,0.9765625,0,0,606666752,42343006208
0,1711754843291948008,5.859375,0.0,0,0,606666752,42343006208
0,1711754844203036855,0.0,4.8828125,0,0,617152512,42332520448
0,1711754844251161158,6.8359375,20.5078125,0,0,619249664,42330423296
0,1711754844298032505,19.53125,20.5078125,0,0,619249664,42330423296
0,1711754844342960231,17.578125,18.5546875,0,0,619249664,42330423296
0,1711754844385217916,323.2421875,19.53125,0,0,1038680064,41910992896
0,1711754844427074292,8.7890625,486.328125,12,0,1137246208,41812426752
0,1711754844468535993,67.3828125,715.8203125,12,0,1160314880,41789358080
0,1711754844509948106,36.1328125,1031.25,12,0,1187577856,41762095104
0,1711754844551646570,57.6171875,876.953125,12,0,1210646528,41739026432
0,1711754844592929826,61.5234375,636.71875,12,0,1233715200,41715957760
0,1711754844634337051,70.3125,500.9765625,9,0,1254686720,41694986240
0,1711754844675729329,60.546875,748.046875,9,0,1277755392,41671917568
0,1711754844717086058,57.6171875,575.1953125,9,0,1298726912,41650946048
0,1711754844758702528,83.984375,672.8515625,9,0,1323892736,41625780224
0,1711754844800397430,76.171875,0.0,9,0,1351155712,41598517248
0,1711754844842216929,104.4921875,225.5859375,7,0,1367932928,41581740032
0,1711754844883676535,79.1015625,703.125,7,0,1391001600,41558671360
0,1711754844925030541,116.2109375,180.6640625,7,0,1418264576,41531408384
0,1711754844967258403,104.4921875,17.578125,7,0,1428750336,41520922624
0,1711754845008699222,3.90625,4.8828125,7,0,1485373440,41464299520
0,1711754845051060062,65.4296875,3090.8203125,6,0,1493762048,41455910912
0,1711754845093575882,114.2578125,707.03125,6,0,1514733568,41434939392
0,1711754845135715814,140.625,456.0546875,6,0,1533607936,41416065024
0,1711754845178411894,41.015625,765.625,6,0,1556676608,41392996352
0,1711754845220901522,33.203125,906.25,7,0,1586036736,41363636224
0,1711754845264172259,90.8203125,465.8203125,7,0,1602813952,41346859008
0,1711754845307949067,80.078125,420.8984375,7,0,1630076928,41319596032
0,1711754845350283857,91.796875,0.9765625,7,0,1648951296,41300721664
0,1711754845393754479,0.0,4.8828125,7,0,1648951296,41300721664
0,1711754845438796676,23.4375,14.6484375,2,0,1718157312,41231515648
0,1711754845481379962,0.9765625,0.0,2,0,2227765248,40721907712
0,1711754845523762943,0.0,0.0,2,0,2680750080,40268922880
0,1711754845566576985,0.0,0.0,2,0,2680750080,40268922880
0,1711754845608763222,0.0,0.0,2,0,2680750080,40268922880
0,1711754845651654719,0.0,0.0,2,1,2680750080,40268922880
0,1711754845693347875,0.9765625,0.0,2,1,2680750080,40268922880
0,1711754845734750839,0.0,0.0,2,1,2680750080,40268922880
0,1711754845776195429,0.0,0.0,2,1,2680750080,40268922880
0,1711754845817644908,0.0,0.0,2,1,2680750080,40268922880
0,1711754845900818343,0.9765625,0.0,0,0,2680750080,40268922880
0,1711754846025518361,0.0,0.0,3,2,2680750080,40268922880
0,1711754846066936271,0.0,0.0,3,2,2680750080,40268922880
0,1711754846108671053,0.0,0.0,3,2,2680750080,40268922880
0,1711754846150417079,0.0,0.0,3,2,2680750080,40268922880
0,1711754846192018253,0.0,0.0,3,2,2680750080,40268922880
0,1711754846359464009,26.3671875,19.53125,0,0,2301165568,40648507392
0,1711754846401256689,0.0,42.96875,0,0,3941138432,39008534528
0,1711754846442905566,0.9765625,6.8359375,26,6,8156413952,34793259008
0,1711754846484552626,0.9765625,6.8359375,26,6,12652707840,30296965120
0,1711754846526420595,0.9765625,5.859375,26,6,16867983360,26081689600
0,1711754846568105300,0.9765625,6.8359375,26,6,21083258880,21866414080
0,1711754846609706405,0.9765625,6.8359375,26,6,26049314816,16900358144
0,1711754846651140589,0.0,0.0,38,22,26049314816,16900358144
0,1711754846692866849,0.0,0.0,38,22,26049314816,16900358144
0,1711754846734265344,0.0,0.0,38,22,26049314816,16900358144
0,1711754846775812880,0.0,0.0,38,22,26049314816,16900358144
0,1711754846817188187,0.0,0.0,38,22,26049314816,16900358144
0,1711754847025644538,3.90625,0.0,0,0,26049314816,16900358144
0,1711754849016966535,0.0,0.9765625,0,0,26049314816,16900358144
0,1711754849058476846,3.90625,0.0,0,0,26049314816,16900358144
0,1711754850551157728,0.0,11.71875,0,0,26049314816,16900358144
0,1711754850675739505,14.6484375,0.0,1,0,26049314816,16900358144
0,1711754850717447118,0.0,0.0,1,0,26049314816,16900358144
0,1711754850758961270,0.0,233.3984375,1,0,26055606272,16894066688
0,1711754850800542609,45.8984375,711.9140625,1,0,26076577792,16873095168
0,1711754850842070241,57.6171875,557.6171875,1,0,26097549312,16852123648
0,1711754850883678050,65.4296875,654.296875,3,0,26122715136,16826957824
0,1711754850925222723,72.265625,646.484375,3,0,26149978112,16799694848
0,1711754850966963511,85.9375,539.0625,3,0,26170949632,16778723328
0,1711754851008486673,76.171875,277.34375,3,0,26198212608,16751460352
0,1711754851050081073,62.5,687.5,3,0,26221281280,16728391680
0,1711754851092627482,66.40625,586.9140625,4,0,26244349952,16705323008
0,1711754851134183120,38.0859375,854.4921875,4,0,26273710080,16675962880
0,1711754851175747488,91.796875,701.171875,4,0,26298875904,16650797056
0,1711754851217275958,66.40625,618.1640625,4,0,26321944576,16627728384
0,1711754851259482239,53.7109375,766.6015625,4,0,26347110400,16602562560
0,1711754851301080830,63.4765625,775.390625,4,0,26372276224,16577396736
0,1711754851342648480,76.171875,414.0625,4,0,26397442048,16552230912
0,1711754851384224861,57.6171875,840.8203125,4,0,26424705024,16524967936
0,1711754851425709889,24.4140625,0.0,4,0,26437287936,16512385024
0,1711754851467126543,0.0,0.0,3,0,26437287936,16512385024
0,1711754851508526504,0.0,0.0,3,0,26437287936,16512385024
0,1711754851549959290,0.0,0.0,3,0,26437287936,16512385024
0,1711754851591565424,0.0,0.0,3,0,26437287936,16512385024
0,1711754851632968039,0.0,0.0,3,0,26437287936,16512385024
0,1711754851965031807,7836.9140625,0.9765625,0,0,26437287936,16512385024
0,1711754852006638779,7875.9765625,0.9765625,0,0,26437287936,16512385024
0,1711754852048250849,7778.3203125,0.9765625,0,0,26437287936,16512385024
0,1711754852089836518,7485.3515625,0.9765625,26,0,26437287936,16512385024
0,1711754852131579262,7650.390625,0.9765625,26,0,26437287936,16512385024
0,1711754852173462596,7670.8984375,0.9765625,26,0,26437287936,16512385024
0,1711754852215096177,7538.0859375,0.9765625,26,0,26437287936,16512385024
0,1711754852256751688,7473.6328125,0.9765625,26,0,26437287936,16512385024
0,1711754852298365853,7439.453125,0.9765625,37,1,26437287936,16512385024
0,1711754852339936228,7705.078125,0.9765625,37,1,26437287936,16512385024
0,1711754852381529650,7816.40625,0.9765625,37,1,26437287936,16512385024
0,1711754852423119929,7988.28125,0.9765625,37,1,26437287936,16512385024
0,1711754852464743244,7628.90625,0.9765625,37,1,26437287936,16512385024
0,1711754852506443104,7538.0859375,0.9765625,37,1,26437287936,16512385024
0,1711754852548493150,7714.84375,0.9765625,37,1,26437287936,16512385024
0,1711754852590102496,7819.3359375,0.9765625,37,1,26437287936,16512385024
0,1711754852631697734,7490.234375,0.9765625,37,1,26437287936,16512385024
0,1711754852673275372,7520.5078125,0.9765625,36,1,26437287936,16512385024
0,1711754852714891633,7613.28125,0.9765625,36,1,26437287936,16512385024
0,1711754852756503493,7632.8125,0.9765625,36,1,26437287936,16512385024
0,1711754852798276268,7945.3125,0.9765625,36,1,26437287936,16512385024
0,1711754852839867805,7551.7578125,0.9765625,36,1,26437287936,16512385024
0,1711754852881436503,7481.4453125,0.9765625,37,1,26437287936,16512385024
0,1711754852922993538,7478.515625,0.9765625,37,1,26437287936,16512385024
0,1711754852964733836,7650.390625,0.9765625,37,1,26437287936,16512385024
0,1711754853006378313,7686.5234375,0.9765625,37,1,26437287936,16512385024
0,1711754853047971944,7614.2578125,0.9765625,37,1,26437287936,16512385024
0,1711754853090072556,7712.890625,5.859375,37,1,26437287936,16512385024
0,1711754853131983617,7422.8515625,0.9765625,37,1,26437287936,16512385024
0,1711754853173569776,7627.9296875,0.9765625,37,1,26437287936,16512385024
0,1711754853215179611,7484.375,0.9765625,37,1,26437287936,16512385024
0,1711754853256779738,7425.78125,0.9765625,37,1,26437287936,16512385024
0,1711754853298439719,7672.8515625,0.9765625,36,1,26437287936,16512385024
0,1711754853340070157,7651.3671875,0.9765625,36,1,26437287936,16512385024
0,1711754853381679713,7827.1484375,0.9765625,36,1,26437287936,16512385024
0,1711754853423284309,7363.28125,0.9765625,36,1,26437287936,16512385024
0,1711754853464931929,7626.953125,0.9765625,36,1,26437287936,16512385024
0,1711754853506503490,7538.0859375,0.9765625,36,1,26437287936,16512385024
0,1711754853548091046,7771.484375,0.9765625,36,1,26437287936,16512385024
0,1711754853589740341,7460.9375,0.9765625,36,1,26437287936,16512385024
0,1711754853631322309,7557.6171875,0.9765625,36,1,26437287936,16512385024
0,1711754853672839953,7507.8125,0.9765625,36,1,26437287936,16512385024
0,1711754853714799694,7539.0625,0.9765625,36,1,26437287936,16512385024
0,1711754853756356520,7889.6484375,0.9765625,36,1,26437287936,16512385024
0,1711754853797980951,7538.0859375,0.9765625,36,1,26437287936,16512385024
0,1711754853839603917,7297.8515625,0.9765625,36,1,26437287936,16512385024
0,1711754853881190704,7471.6796875,0.9765625,36,1,26437287936,16512385024
