device_id,timestamp,txpci,rxpci,gpu_util,mem_util,mem_used,mem_free
0,1713143297048873190,2.578125,0.142578125,0,0,351862784,85168947200
0,1713143297090729447,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713143297132611734,0.0068359375,0.7353515625,0,0,351862784,85168947200
0,1713143297175015355,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713143297224753957,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143297265427636,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713143297306260903,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713143297347322946,1.3623046875,0.1103515625,0,0,351862784,85168947200
0,1713143297388030089,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713143297428661104,0.0029296875,0.7783203125,0,0,351862784,85168947200
0,1713143297469287799,0.0029296875,0.201171875,0,0,351862784,85168947200
0,1713143297509913707,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713143297552223953,1.3583984375,0.0771484375,0,0,351862784,85168947200
0,1713143297606263976,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713143297647895887,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143297689959143,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143297732442476,0.0068359375,0.7509765625,0,0,351862784,85168947200
0,1713143297774906024,0.0029296875,3.001953125,0,0,351862784,85168947200
0,1713143297817184592,0.0029296875,0.087890625,0,0,351862784,85168947200
0,1713143297858803200,1.3623046875,0.06640625,0,0,351862784,85168947200
0,1713143297906355850,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143297948664435,1.3583984375,0.087890625,0,0,351862784,85168947200
0,1713143297991115705,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143298033639620,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143298078607273,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713143298120249747,0.0009765625,0.0771484375,0,0,351862784,85168947200
0,1713143298161937084,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143298206833891,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713143298248903927,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143298291696728,0.0029296875,0.044921875,0,0,351862784,85168947200
0,1713143298334540065,0.0068359375,0.712890625,0,0,351862784,85168947200
0,1713143298376915889,0.0029296875,0.044921875,0,0,351862784,85168947200
0,1713143298419086082,0.0029296875,0.044921875,0,0,351862784,85168947200
0,1713143298461199230,1.3583984375,0.0556640625,0,0,351862784,85168947200
0,1713143298506981641,0.046875,0.044921875,0,0,351862784,85168947200
0,1713143298549403922,1.3623046875,0.044921875,0,0,351862784,85168947200
