device_id,timestamp,txpci,rxpci,gpu_util,mem_util,mem_used,mem_free
0,1713143592221173863,0.0009765625,0.044921875,0,0,351862784,85168947200
0,1713143592262792139,0.0029296875,0.7392578125,0,0,351862784,85168947200
0,1713143592304832003,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713143592347635418,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713143592398839479,1.3603515625,0.06640625,0,0,351862784,85168947200
0,1713143592441167222,0.0048828125,0.0771484375,0,0,351862784,85168947200
0,1713143592483107486,1.3623046875,0.06640625,0,0,351862784,85168947200
0,1713143592524003987,0.013671875,0.06640625,0,0,351862784,85168947200
0,1713143592565856247,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143592606509769,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143592647252082,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143592688098412,1.3623046875,3.9541015625,0,0,351862784,85168947200
0,1713143592728799704,0.0068359375,0.0771484375,0,0,351862784,85168947200
0,1713143592769674970,0.0029296875,0.74609375,0,0,351862784,85168947200
0,1713143592810459573,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143592851227449,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143592892160532,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143592933251856,0.0068359375,0.0771484375,0,0,351862784,85168947200
0,1713143592975116929,1.36328125,0.0556640625,0,0,351862784,85168947200
0,1713143593023140896,0.044921875,0.0556640625,0,0,351862784,85168947200
0,1713143593065049903,0.0029296875,0.728515625,0,0,351862784,85168947200
0,1713143593106890573,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713143593149482878,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713143593191682315,1.3583984375,0.0556640625,0,0,351862784,85168947200
0,1713143593233788648,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713143593275381556,0.0029296875,0.7392578125,0,0,351862784,85168947200
0,1713143593323917231,0.0009765625,0.0556640625,0,0,351862784,85168947200
0,1713143593365359566,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143593406492524,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593447929328,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593489580732,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143593530762130,0.0068359375,0.0771484375,0,0,351862784,85168947200
0,1713143593571679197,0.0029296875,0.7568359375,0,0,351862784,85168947200
0,1713143593620586927,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593661796458,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143593705854419,0.0029296875,7.2353515625,0,0,351862784,85168947200
0,1713143593747317014,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593788813445,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713143593830477289,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593871951671,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713143593919283688,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143593960460930,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713143594003993353,1.3544921875,0.162109375,0,0,351862784,85168947200
