device_id,timestamp,txpci,rxpci,gpu_util,mem_util,mem_used,mem_free
0,1713196228607343335,2.576171875,0.1318359375,0,0,351862784,85168947200
0,1713196228648365995,0.0029296875,0.2197265625,0,0,351862784,85168947200
0,1713196228689169613,0.13671875,0.796875,0,0,351862784,85168947200
0,1713196228730033255,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713196228770963997,0.1376953125,3.833984375,0,0,351862784,85168947200
0,1713196228811943662,1.3623046875,0.1103515625,0,0,351862784,85168947200
0,1713196228853139749,0.0029296875,0.23828125,0,0,351862784,85168947200
0,1713196228894309634,0.0029296875,0.7783203125,0,0,351862784,85168947200
0,1713196228945361969,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713196228986065474,0.13671875,0.783203125,0,0,351862784,85168947200
0,1713196229026753522,0.0029296875,0.1103515625,0,0,351862784,85168947200
0,1713196229067455285,0.0029296875,0.23828125,0,0,351862784,85168947200
0,1713196229108150583,1.3623046875,0.1103515625,0,0,351862784,85168947200
0,1713196229148859363,0.0029296875,0.23828125,0,0,351862784,85168947200
0,1713196229192206603,0.0029296875,0.728515625,0,0,351862784,85168947200
0,1713196229234076566,0.0029296875,0.0556640625,0,0,351862784,85168947200
0,1713196229276379642,0.1416015625,0.06640625,0,0,351862784,85168947200
0,1713196229318896927,1.3544921875,0.0556640625,0,0,351862784,85168947200
0,1713196229361832701,0.0009765625,0.267578125,0,0,351862784,85168947200
0,1713196229411804912,1.3623046875,0.0771484375,0,0,351862784,85168947200
0,1713196229453639194,0.0029296875,0.1943359375,0,0,351862784,85168947200
0,1713196229495802555,0.0029296875,0.7509765625,0,0,351862784,85168947200
0,1713196229548027195,0.0029296875,0.0771484375,0,0,351862784,85168947200
0,1713196229591658330,0.1376953125,0.7724609375,0,0,351862784,85168947200
0,1713196229633506039,0.0029296875,0.06640625,0,0,351862784,85168947200
0,1713196229675582925,0.1416015625,0.0556640625,0,0,351862784,85168947200
0,1713196229717540374,1.3583984375,0.0771484375,0,0,351862784,85168947200
